fold_id,model_name,set,accuracy,precision,recall,f1,auc
30,BernoulliNB,train,0.9196787148594378,0.8771929824561403,0.9433962264150944,0.9090909090909092,0.9390091041034438
30,BernoulliNB,test,0.88,0.8863636363636364,0.7959183673469388,0.8387096774193548,0.8811761546723954
31,BernoulliNB,train,0.8835341365461847,0.8543689320388349,0.8627450980392157,0.8585365853658536,0.8945911698012537
31,BernoulliNB,test,0.952,0.9272727272727272,0.9622641509433962,0.9444444444444444,0.977332285115304
32,BernoulliNB,train,0.912,0.9,0.8823529411764706,0.8910891089108911,0.93663884472708
32,BernoulliNB,test,0.8870967741935484,0.8305084745762712,0.9245283018867924,0.875,0.9208078660643104
33,BernoulliNB,train,0.891566265060241,0.8636363636363636,0.8878504672897196,0.8755760368663594,0.9129919705146768
33,BernoulliNB,test,0.936,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9376352813852812
34,BernoulliNB,train,0.9116465863453816,0.8899082568807339,0.9065420560747663,0.8981481481481481,0.9390219823614586
34,BernoulliNB,test,0.896,0.8571428571428571,0.875,0.8659793814432989,0.9165313852813852
35,BernoulliNB,train,0.916,0.8865979381443299,0.8958333333333334,0.8911917098445595,0.9297551406926406
35,BernoulliNB,test,0.8790322580645161,0.8548387096774194,0.8983050847457628,0.8760330578512397,0.938722294654498
36,BernoulliNB,train,0.8995983935742972,0.8910891089108911,0.8653846153846154,0.878048780487805,0.9324270557029178
36,BernoulliNB,test,0.912,0.8448275862068966,0.9607843137254902,0.8990825688073395,0.9311075781664016
37,BernoulliNB,train,0.9196787148594378,0.8715596330275229,0.9405940594059404,0.9047619047619048,0.9395236820979396
37,BernoulliNB,test,0.88,0.8979591836734694,0.8148148148148148,0.8543689320388349,0.8917579551382369
38,BernoulliNB,train,0.9,0.8773584905660378,0.8857142857142857,0.8815165876777252,0.9048932676518884
38,BernoulliNB,test,0.9193548387096774,0.8846153846153846,0.92,0.9019607843137256,0.9578378378378376
39,BernoulliNB,train,0.8995983935742972,0.8529411764705882,0.8969072164948454,0.8743718592964823,0.9256307650569724
39,BernoulliNB,test,0.912,0.912280701754386,0.896551724137931,0.9043478260869564,0.9417138445702522
40,BernoulliNB,train,0.9116465863453816,0.8909090909090909,0.9074074074074074,0.8990825688073394,0.93347780404518
40,BernoulliNB,test,0.896,0.8541666666666666,0.8723404255319149,0.8631578947368421,0.9016639388979814
41,BernoulliNB,train,0.908,0.8942307692307693,0.8857142857142857,0.8899521531100478,0.921937602627258
41,BernoulliNB,test,0.9032258064516128,0.8518518518518519,0.92,0.8846153846153846,0.9241891891891892
42,BernoulliNB,train,0.8875502008032129,0.8598130841121495,0.8761904761904762,0.8679245283018867,0.8989417989417989
42,BernoulliNB,test,0.944,0.9215686274509804,0.94,0.9306930693069309,0.9674666666666668
43,BernoulliNB,train,0.927710843373494,0.9019607843137256,0.92,0.9108910891089108,0.947684563758389
43,BernoulliNB,test,0.856,0.8245614035087719,0.8545454545454545,0.8392857142857144,0.9027272727272728
44,BernoulliNB,train,0.9,0.8703703703703703,0.8952380952380953,0.8826291079812207,0.9344499178981938
44,BernoulliNB,test,0.9112903225806452,0.8823529411764706,0.9,0.8910891089108911,0.9243243243243242
45,BernoulliNB,train,0.8955823293172691,0.8785046728971962,0.8785046728971962,0.8785046728971962,0.9171383440831908
45,BernoulliNB,test,0.92,0.8653846153846154,0.9375,0.9,0.9595508658008656
46,BernoulliNB,train,0.8955823293172691,0.8679245283018868,0.8846153846153846,0.8761904761904762,0.9272214854111406
46,BernoulliNB,test,0.928,0.903846153846154,0.9215686274509804,0.9126213592233008,0.9162692103868574
47,BernoulliNB,train,0.924,0.8846153846153846,0.9292929292929292,0.9064039408866996,0.9375543514616362
47,BernoulliNB,test,0.8709677419354839,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.895483193277311
48,BernoulliNB,train,0.9076305220883534,0.8727272727272727,0.9142857142857144,0.8930232558139534,0.9291666666666666
48,BernoulliNB,test,0.904,0.8958333333333334,0.86,0.8775510204081632,0.9072
49,BernoulliNB,train,0.923694779116466,0.9183673469387756,0.8910891089108911,0.9045226130653268,0.9453438587101952
49,BernoulliNB,test,0.864,0.8032786885245902,0.9074074074074074,0.8521739130434782,0.9027125717266562
50,BernoulliNB,train,0.884,0.8440366972477065,0.8846153846153846,0.863849765258216,0.8964041095890412
50,BernoulliNB,test,0.9516129032258064,0.9591836734693876,0.9215686274509804,0.94,0.9809293580445876
51,BernoulliNB,train,0.8875502008032129,0.8598130841121495,0.8761904761904762,0.8679245283018867,0.9112433862433864
51,BernoulliNB,test,0.936,0.903846153846154,0.94,0.9215686274509804,0.9774666666666668
52,BernoulliNB,train,0.923694779116466,0.8857142857142857,0.93,0.9073170731707316,0.9547986577181208
52,BernoulliNB,test,0.872,0.8679245283018868,0.8363636363636363,0.8518518518518519,0.8631168831168831
53,BernoulliNB,train,0.916,0.8888888888888888,0.9142857142857144,0.9014084507042254,0.9219704433497536
53,BernoulliNB,test,0.9112903225806452,0.8545454545454545,0.94,0.8952380952380952,0.927162162162162
54,BernoulliNB,train,0.8995983935742972,0.8773584905660378,0.8857142857142857,0.8815165876777252,0.9068121693121692
54,BernoulliNB,test,0.92,0.8846153846153846,0.92,0.9019607843137256,0.9566666666666668
55,BernoulliNB,train,0.927710843373494,0.9047619047619048,0.9223300970873788,0.9134615384615384,0.9556124484638916
55,BernoulliNB,test,0.856,0.8148148148148148,0.8461538461538461,0.830188679245283,0.8790832455216017
56,BernoulliNB,train,0.888,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.9155074191838898
56,BernoulliNB,test,0.9435483870967742,0.9423076923076924,0.9245283018867924,0.9333333333333332,0.9606696784480468
57,BernoulliNB,train,0.8995983935742972,0.87,0.8787878787878788,0.8743718592964824,0.9154882154882156
57,BernoulliNB,test,0.92,0.925925925925926,0.8928571428571429,0.9090909090909092,0.9622153209109732
58,BernoulliNB,train,0.923694779116466,0.9150943396226416,0.9065420560747663,0.9107981220657276,0.9407660918783728
58,BernoulliNB,test,0.872,0.8076923076923077,0.875,0.8400000000000001,0.8846049783549783
59,BernoulliNB,train,0.9,0.8691588785046729,0.8942307692307693,0.881516587677725,0.9348656480505796
59,BernoulliNB,test,0.9112903225806452,0.8846153846153846,0.9019607843137256,0.8932038834951457,0.9242546333601932
60,BernoulliNB,train,0.9156626506024096,0.8796296296296297,0.9223300970873788,0.9004739336492891,0.9463691980316532
60,BernoulliNB,test,0.88,0.8627450980392157,0.8461538461538461,0.854368932038835,0.9072708113804004
61,BernoulliNB,train,0.8995983935742972,0.8585858585858586,0.8854166666666666,0.8717948717948718,0.9223515795206972
61,BernoulliNB,test,0.912,0.9,0.9152542372881356,0.907563025210084,0.9482537236774524
62,BernoulliNB,train,0.912,0.8869565217391304,0.918918918918919,0.9026548672566372,0.91639121135524
62,BernoulliNB,test,0.9193548387096774,0.8541666666666666,0.9318181818181818,0.8913043478260869,0.9284090909090912
63,BernoulliNB,train,0.9076305220883534,0.8640776699029126,0.9081632653061223,0.8855721393034826,0.9221516421137992
63,BernoulliNB,test,0.904,0.9090909090909092,0.8771929824561403,0.8928571428571428,0.924406604747162
64,BernoulliNB,train,0.9036144578313252,0.8888888888888888,0.8712871287128713,0.88,0.9293550976719293
64,BernoulliNB,test,0.904,0.85,0.9444444444444444,0.8947368421052632,0.9366197183098592
65,BernoulliNB,train,0.908,0.8859649122807017,0.90990990990991,0.8977777777777779,0.9185624473394258
65,BernoulliNB,test,0.9032258064516128,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.929119318181818
66,BernoulliNB,train,0.9076305220883534,0.8807339449541285,0.9056603773584906,0.8930232558139536,0.9367000923604698
66,BernoulliNB,test,0.904,0.8775510204081632,0.8775510204081632,0.8775510204081631,0.8912459720730397
67,BernoulliNB,train,0.8995983935742972,0.8842105263157894,0.8571428571428571,0.8704663212435233,0.912927422624679
67,BernoulliNB,test,0.912,0.859375,0.9649122807017544,0.9090909090909092,0.9619453044375644
68,BernoulliNB,train,0.908,0.8672566371681416,0.9245283018867924,0.8949771689497716,0.9229559748427674
68,BernoulliNB,test,0.9032258064516128,0.9111111111111112,0.8367346938775511,0.8723404255319148,0.9220408163265306
69,BernoulliNB,train,0.923694779116466,0.912621359223301,0.903846153846154,0.9082125603864736,0.9344164456233424
69,BernoulliNB,test,0.872,0.8181818181818182,0.8823529411764706,0.8490566037735848,0.8934817170111288
70,BernoulliNB,train,0.9036144578313252,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9363412031479258
70,BernoulliNB,test,0.912,0.875,0.9245283018867924,0.8990825688073395,0.9187631027253668
71,BernoulliNB,train,0.892,0.8468468468468469,0.903846153846154,0.8744186046511627,0.9027924130663856
71,BernoulliNB,test,0.935483870967742,0.9574468085106383,0.8823529411764706,0.9183673469387754,0.9614558152027932
72,BernoulliNB,train,0.8955823293172691,0.8660714285714286,0.8981481481481481,0.8818181818181818,0.9201799317047544
72,BernoulliNB,test,0.928,0.9130434782608696,0.8936170212765957,0.9032258064516128,0.9335788325150028
73,BernoulliNB,train,0.923694779116466,0.9,0.9090909090909092,0.9045226130653266,0.9395959595959597
73,BernoulliNB,test,0.864,0.8305084745762712,0.875,0.8521739130434782,0.9178312629399586
74,BernoulliNB,train,0.896,0.8666666666666667,0.883495145631068,0.8750000000000001,0.9283732910639984
74,BernoulliNB,test,0.9193548387096774,0.8888888888888888,0.9230769230769232,0.9056603773584906,0.937900641025641
75,BernoulliNB,train,0.9076305220883534,0.8865979381443299,0.8775510204081632,0.882051282051282,0.9438099743208542
75,BernoulliNB,test,0.904,0.8688524590163934,0.9298245614035088,0.8983050847457625,0.9011867905056758
76,BernoulliNB,train,0.8995983935742972,0.8691588785046729,0.8942307692307693,0.881516587677725,0.9179376657824936
76,BernoulliNB,test,0.92,0.9019607843137256,0.9019607843137256,0.9019607843137256,0.9309750927397988
77,BernoulliNB,train,0.912,0.8839285714285714,0.9166666666666666,0.8999999999999999,0.9131129368805424
77,BernoulliNB,test,0.8951612903225806,0.8695652173913043,0.851063829787234,0.8602150537634409,0.9447361149488808
78,BernoulliNB,train,0.9156626506024096,0.8909090909090909,0.9158878504672896,0.9032258064516128,0.93895616690799
78,BernoulliNB,test,0.88,0.8367346938775511,0.8541666666666666,0.845360824742268,0.9101731601731604
79,BernoulliNB,train,0.9156626506024096,0.900990099009901,0.8921568627450981,0.8965517241379312,0.9371748699479792
79,BernoulliNB,test,0.88,0.8275862068965517,0.9056603773584906,0.8648648648648648,0.9207285115303984
80,BernoulliNB,train,0.884,0.839622641509434,0.8811881188118812,0.8599033816425121,0.9052428732806168
80,BernoulliNB,test,0.9516129032258064,0.9615384615384616,0.925925925925926,0.9433962264150944,0.9595238095238092
81,BernoulliNB,train,0.891566265060241,0.8490566037735849,0.8910891089108911,0.8695652173913043,0.9193872089911695
81,BernoulliNB,test,0.928,0.9245283018867924,0.9074074074074074,0.9158878504672898,0.957094418362024
82,BernoulliNB,train,0.9116465863453816,0.897196261682243,0.897196261682243,0.897196261682243,0.9297749111491376
82,BernoulliNB,test,0.896,0.8431372549019608,0.8958333333333334,0.8686868686868686,0.9061147186147188
83,BernoulliNB,train,0.912,0.8846153846153846,0.9019607843137256,0.8932038834951457,0.9386923688394276
83,BernoulliNB,test,0.8951612903225806,0.8703703703703703,0.8867924528301887,0.8785046728971964,0.914164230667021
84,BernoulliNB,train,0.9156626506024096,0.8878504672897196,0.9134615384615384,0.9004739336492891,0.9244031830238724
84,BernoulliNB,test,0.888,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.917461579226285
85,BernoulliNB,train,0.8875502008032129,0.8785046728971962,0.8623853211009175,0.8703703703703703,0.910615989515072
85,BernoulliNB,test,0.944,0.8823529411764706,0.9782608695652174,0.927835051546392,0.9474408365437534
86,BernoulliNB,train,0.912,0.8640776699029126,0.9175257731958762,0.89,0.9377063540192708
86,BernoulliNB,test,0.8870967741935484,0.8928571428571429,0.8620689655172413,0.8771929824561403,0.9229362591431556
87,BernoulliNB,train,0.8875502008032129,0.8584905660377359,0.875,0.8666666666666667,0.9000994694960212
87,BernoulliNB,test,0.944,0.9230769230769232,0.9411764705882352,0.9320388349514565,0.9692633810280868
88,BernoulliNB,train,0.9116465863453816,0.8952380952380953,0.8952380952380953,0.8952380952380953,0.935813492063492
88,BernoulliNB,test,0.888,0.8333333333333334,0.9,0.8653846153846153,0.9214666666666668
89,BernoulliNB,train,0.92,0.8857142857142857,0.9207920792079208,0.9029126213592232,0.935078742773606
89,BernoulliNB,test,0.8790322580645161,0.8679245283018868,0.8518518518518519,0.8598130841121496,0.9007936507936508
90,BernoulliNB,train,0.9116465863453816,0.8785046728971962,0.912621359223301,0.8952380952380954,0.940484106929113
90,BernoulliNB,test,0.896,0.8823529411764706,0.8653846153846154,0.8737864077669903,0.881585879873551
91,BernoulliNB,train,0.8995983935742972,0.8725490196078431,0.8811881188118812,0.8768472906403942,0.9177481937382926
91,BernoulliNB,test,0.912,0.8771929824561403,0.925925925925926,0.9009009009009008,0.9551382368283776
92,BernoulliNB,train,0.908,0.8878504672897196,0.8962264150943396,0.892018779342723,0.9164046121593292
92,BernoulliNB,test,0.9032258064516128,0.8627450980392157,0.8979591836734694,0.8799999999999999,0.933877551020408
93,BernoulliNB,train,0.8995983935742972,0.8584905660377359,0.900990099009901,0.8792270531400966,0.9164771206850414
93,BernoulliNB,test,0.92,0.9230769230769232,0.8888888888888888,0.9056603773584906,0.9332290036515388
94,BernoulliNB,train,0.9036144578313252,0.87,0.8877551020408163,0.8787878787878789,0.9296188674145156
94,BernoulliNB,test,0.904,0.8813559322033898,0.912280701754386,0.8965517241379309,0.9353715170278638
95,BernoulliNB,train,0.912,0.9009009009009008,0.9009009009009008,0.9009009009009008,0.9275066433339814
95,BernoulliNB,test,0.8951612903225806,0.8297872340425532,0.8863636363636364,0.8571428571428571,0.9096590909090908
96,BernoulliNB,train,0.9116465863453816,0.9074074074074074,0.8909090909090909,0.8990825688073394,0.935448005232178
96,BernoulliNB,test,0.888,0.803921568627451,0.9111111111111112,0.8541666666666666,0.9258333333333334
97,BernoulliNB,train,0.9036144578313252,0.8571428571428571,0.8936170212765957,0.875,0.9287920384351408
97,BernoulliNB,test,0.928,0.9482758620689656,0.9016393442622952,0.9243697478991596,0.936347336065574
98,BernoulliNB,train,0.908,0.8807339449541285,0.9056603773584906,0.8930232558139536,0.9185010482180296
98,BernoulliNB,test,0.9032258064516128,0.8775510204081632,0.8775510204081632,0.8775510204081631,0.9281632653061224
99,BernoulliNB,train,0.891566265060241,0.8490566037735849,0.8910891089108911,0.8695652173913043,0.9168450628846668
99,BernoulliNB,test,0.936,0.9423076923076924,0.9074074074074074,0.9245283018867924,0.9284037558685444
100,BernoulliNB,train,0.9116465863453816,0.8846153846153846,0.9019607843137256,0.8932038834951457,0.9383420034680536
100,BernoulliNB,test,0.888,0.8545454545454545,0.8867924528301887,0.8703703703703703,0.913784067085954
101,BernoulliNB,train,0.916,0.9056603773584906,0.897196261682243,0.9014084507042254,0.921475720541141
101,BernoulliNB,test,0.8870967741935484,0.8269230769230769,0.8958333333333334,0.86,0.9274945175438596
0,GaussianNB,train,0.923694779116466,0.9017857142857144,0.926605504587156,0.9140271493212668,0.9447903014416776
0,GaussianNB,test,0.904,0.84,0.9130434782608696,0.8749999999999999,0.9101541001651072
1,GaussianNB,train,0.9196787148594378,0.883495145631068,0.9191919191919192,0.9009900990099012,0.9347138047138048
1,GaussianNB,test,0.904,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9240424430641822
2,GaussianNB,train,0.912,0.8773584905660378,0.9117647058823528,0.8942307692307693,0.9181902490726018
2,GaussianNB,test,0.935483870967742,0.9090909090909092,0.9433962264150944,0.925925925925926,0.9428647355833112
3,GaussianNB,train,0.9156626506024096,0.8932038834951457,0.9019607843137256,0.8975609756097561,0.922468987595038
3,GaussianNB,test,0.92,0.864406779661017,0.9622641509433962,0.9107142857142856,0.9513888888888888
4,GaussianNB,train,0.9156626506024096,0.8796296296296297,0.9223300970873788,0.9004739336492891,0.936859954781221
4,GaussianNB,test,0.928,0.9056603773584906,0.9230769230769232,0.9142857142857144,0.9192571127502634
5,GaussianNB,train,0.928,0.8918918918918919,0.9428571428571428,0.9166666666666669,0.9371756978653528
5,GaussianNB,test,0.9032258064516128,0.88,0.88,0.88,0.9198648648648649
6,GaussianNB,train,0.923694779116466,0.9047619047619048,0.9134615384615384,0.9090909090909092,0.9365384615384612
6,GaussianNB,test,0.904,0.8421052631578947,0.9411764705882352,0.8888888888888888,0.920508744038156
7,GaussianNB,train,0.9116465863453816,0.8598130841121495,0.9292929292929292,0.8932038834951457,0.9381481481481482
7,GaussianNB,test,0.936,0.9444444444444444,0.9107142857142856,0.9272727272727272,0.925465838509317
8,GaussianNB,train,0.916,0.8909090909090909,0.9158878504672896,0.9032258064516128,0.924187961571139
8,GaussianNB,test,0.9032258064516128,0.86,0.8958333333333334,0.8775510204081632,0.9442160087719298
9,GaussianNB,train,0.923694779116466,0.8962264150943396,0.9223300970873788,0.9090909090909092,0.9469676818725896
9,GaussianNB,test,0.912,0.8727272727272727,0.9230769230769232,0.897196261682243,0.9025289778714436
10,GaussianNB,train,0.9036144578313252,0.8571428571428571,0.9090909090909092,0.8823529411764706,0.9263299663299664
10,GaussianNB,test,0.936,0.9444444444444444,0.9107142857142856,0.9272727272727272,0.9431935817805382
11,GaussianNB,train,0.92,0.9,0.9166666666666666,0.908256880733945,0.9226004173187272
11,GaussianNB,test,0.9112903225806452,0.8461538461538461,0.9361702127659576,0.8888888888888888,0.9411439624205582
12,GaussianNB,train,0.9116465863453816,0.8557692307692307,0.9270833333333334,0.8899999999999999,0.9315427559912854
12,GaussianNB,test,0.92,0.9454545454545454,0.8813559322033898,0.912280701754386,0.9302773497688752
13,GaussianNB,train,0.9076305220883534,0.8899082568807339,0.8981481481481481,0.8940092165898618,0.9188993958497506
13,GaussianNB,test,0.936,0.8679245283018868,0.9787234042553192,0.92,0.9667212220403708
14,GaussianNB,train,0.932,0.908256880733945,0.9339622641509434,0.9209302325581395,0.9518802410901468
14,GaussianNB,test,0.8951612903225806,0.8461538461538461,0.8979591836734694,0.8712871287128713,0.8902040816326531
15,GaussianNB,train,0.9156626506024096,0.883495145631068,0.91,0.896551724137931,0.938020134228188
15,GaussianNB,test,0.92,0.8813559322033898,0.9454545454545454,0.912280701754386,0.918051948051948
16,GaussianNB,train,0.9196787148594378,0.8818181818181818,0.9326923076923076,0.9065420560747663,0.925729442970822
16,GaussianNB,test,0.912,0.8846153846153846,0.9019607843137256,0.8932038834951457,0.9463434022257552
17,GaussianNB,train,0.92,0.8909090909090909,0.9245283018867924,0.9074074074074072,0.9365500524109016
17,GaussianNB,test,0.9193548387096774,0.8823529411764706,0.9183673469387756,0.9,0.917278911564626
18,GaussianNB,train,0.9076305220883534,0.8813559322033898,0.9203539823008848,0.9004329004329005,0.9228266527850078
18,GaussianNB,test,0.944,0.9069767441860463,0.9285714285714286,0.9176470588235294,0.9565404475043028
19,GaussianNB,train,0.923694779116466,0.8952380952380953,0.9215686274509804,0.9082125603864734,0.9380752300920367
19,GaussianNB,test,0.912,0.875,0.9245283018867924,0.8990825688073395,0.9238731656184488
20,GaussianNB,train,0.924,0.8877551020408163,0.9157894736842104,0.9015544041450776,0.9361290322580644
20,GaussianNB,test,0.8951612903225806,0.8852459016393442,0.9,0.8925619834710743,0.91953125
21,GaussianNB,train,0.9156626506024096,0.8785046728971962,0.9215686274509804,0.8995215311004785,0.9308056555955716
21,GaussianNB,test,0.928,0.9074074074074074,0.9245283018867924,0.9158878504672898,0.9338312368972744
22,GaussianNB,train,0.9196787148594378,0.8899082568807339,0.923809523809524,0.9065420560747663,0.9379629629629628
22,GaussianNB,test,0.904,0.88,0.88,0.88,0.9194666666666664
23,GaussianNB,train,0.92,0.8952380952380953,0.912621359223301,0.903846153846154,0.9242784492437752
23,GaussianNB,test,0.9112903225806452,0.8596491228070176,0.9423076923076924,0.8990825688073394,0.9421741452991452
24,GaussianNB,train,0.9036144578313252,0.8666666666666667,0.900990099009901,0.8834951456310681,0.9141356703237892
24,GaussianNB,test,0.952,0.9285714285714286,0.9629629629629628,0.9454545454545454,0.9619196661450182
25,GaussianNB,train,0.923694779116466,0.8846153846153846,0.9292929292929292,0.9064039408866996,0.9453535353535356
25,GaussianNB,test,0.912,0.8947368421052632,0.9107142857142856,0.9026548672566372,0.8991977225672878
26,GaussianNB,train,0.932,0.911504424778761,0.9363636363636364,0.9237668161434978,0.9321428571428572
26,GaussianNB,test,0.8870967741935484,0.8163265306122449,0.8888888888888888,0.851063829787234,0.9084388185654008
27,GaussianNB,train,0.931726907630522,0.8981481481481481,0.941747572815534,0.9194312796208532,0.948430642372656
27,GaussianNB,test,0.864,0.8571428571428571,0.8076923076923077,0.8316831683168318,0.9008166491043204
28,GaussianNB,train,0.9076305220883534,0.89,0.8811881188118812,0.8855721393034827,0.9116604227990366
28,GaussianNB,test,0.936,0.8709677419354839,1.0,0.9310344827586208,0.9530516431924884
29,GaussianNB,train,0.912,0.875,0.9245283018867924,0.8990825688073395,0.9286556603773584
29,GaussianNB,test,0.935483870967742,0.9183673469387756,0.9183673469387756,0.9183673469387756,0.935374149659864
