,fold_id,model_name,set,accuracy,precision,recall,f1,auc
423,7,DTr,test,0.944,0.9803921568627451,0.8928571428571429,0.9345794392523364,0.9380175983436853
424,8,DTr,train,0.948,0.9607843137254902,0.9158878504672897,0.9377990430622011,0.9926148617737403
425,8,DTr,test,0.9193548387096774,0.9130434782608695,0.875,0.8936170212765957,0.9324287280701753
426,9,DTr,train,0.9598393574297188,0.979381443298969,0.9223300970873787,0.95,0.9937159196701689
427,9,DTr,test,0.888,0.88,0.8461538461538461,0.8627450980392156,0.928082191780822
428,10,DTr,train,0.9477911646586346,0.9479166666666666,0.9191919191919192,0.9333333333333333,0.9913131313131314
429,10,DTr,test,0.84,0.8913043478260869,0.7321428571428571,0.8039215686274508,0.8966097308488613
430,11,DTr,train,0.94,0.9428571428571428,0.9166666666666666,0.9295774647887323,0.9892410015649452
431,11,DTr,test,0.9354838709677419,0.9333333333333333,0.8936170212765957,0.9130434782608695,0.9143409781707654
432,12,DTr,train,0.9518072289156626,0.9285714285714286,0.9479166666666666,0.9381443298969072,0.9911151960784312
433,12,DTr,test,0.936,0.9636363636363636,0.8983050847457628,0.9298245614035089,0.9337442218798151
434,13,DTr,train,0.9397590361445783,0.9603960396039604,0.8981481481481481,0.9282296650717703,0.9891646966115051
435,13,DTr,test,0.92,0.9302325581395349,0.851063829787234,0.888888888888889,0.8962084015275504
436,14,DTr,train,0.956,0.9611650485436893,0.9339622641509434,0.9473684210526316,0.9909918763102725
437,14,DTr,test,0.9193548387096774,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.9258503401360544
438,15,DTr,train,0.9518072289156626,0.9680851063829787,0.91,0.9381443298969071,0.9925167785234901
439,15,DTr,test,0.92,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9196103896103895
440,16,DTr,train,0.9397590361445783,0.9238095238095239,0.9326923076923077,0.9282296650717704,0.9880636604774535
441,16,DTr,test,0.952,0.9787234042553191,0.9019607843137255,0.9387755102040817,0.9374668786433492
442,17,DTr,train,0.948,0.9603960396039604,0.9150943396226415,0.9371980676328503,0.9911884171907757
443,17,DTr,test,0.9193548387096774,0.9333333333333333,0.8571428571428571,0.8936170212765957,0.9526530612244899
444,18,DTr,train,0.9518072289156626,0.963302752293578,0.9292035398230089,0.9459459459459459,0.9927771993753254
445,18,DTr,test,0.92,0.8478260869565217,0.9285714285714286,0.8863636363636365,0.9140849110728629
446,19,DTr,train,0.9397590361445783,0.9393939393939394,0.9117647058823529,0.9253731343283583,0.9882953181272509
447,19,DTr,test,0.936,0.9591836734693877,0.8867924528301887,0.9215686274509803,0.9458857442348008
448,20,DTr,train,0.952,0.946236559139785,0.9263157894736842,0.9361702127659575,0.9918166383701188
449,20,DTr,test,0.8951612903225806,0.9433962264150944,0.8333333333333334,0.8849557522123894,0.9014322916666666
450,21,DTr,train,0.9518072289156626,0.9591836734693877,0.9215686274509803,0.9400000000000001,0.9917633720154728
451,21,DTr,test,0.904,0.9183673469387755,0.8490566037735849,0.8823529411764707,0.9135220125786163
452,22,DTr,train,0.9518072289156626,0.9514563106796117,0.9333333333333333,0.9423076923076923,0.9916005291005291
453,22,DTr,test,0.928,0.9183673469387755,0.9,0.9090909090909091,0.9269333333333334
454,23,DTr,train,0.94,0.9583333333333334,0.8932038834951457,0.9246231155778895,0.9903903308896375
455,23,DTr,test,0.8951612903225806,0.9534883720930233,0.7884615384615384,0.8631578947368421,0.9437767094017094
456,24,DTr,train,0.9437751004016064,0.9393939393939394,0.9207920792079208,0.9300000000000002,0.9887944875568637
457,24,DTr,test,0.912,0.8524590163934426,0.9629629629629629,0.9043478260869565,0.9166666666666665
458,25,DTr,train,0.9477911646586346,0.9479166666666666,0.9191919191919192,0.9333333333333333,0.9902020202020202
459,25,DTr,test,0.928,0.9607843137254902,0.875,0.9158878504672897,0.9451345755693582
460,26,DTr,train,0.956,0.9626168224299065,0.9363636363636364,0.9493087557603687,0.9935714285714285
461,26,DTr,test,0.9274193548387096,0.9090909090909091,0.8888888888888888,0.8988764044943819,0.9192686357243318
462,27,DTr,train,0.963855421686747,0.97,0.941747572815534,0.9556650246305418,0.9961098550339141
463,27,DTr,test,0.872,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.892913593256059
464,28,DTr,train,0.9397590361445783,0.9479166666666666,0.900990099009901,0.9238578680203046,0.9880586031576131
465,28,DTr,test,0.944,0.8852459016393442,1.0,0.9391304347826086,0.93792383933229
466,29,DTr,train,0.948,0.9428571428571428,0.9339622641509434,0.9383886255924171,0.9904350104821803
467,29,DTr,test,0.9274193548387096,0.9,0.9183673469387755,0.9090909090909091,0.9346938775510203
468,30,DTr,train,0.9598393574297188,0.9528301886792453,0.9528301886792453,0.9528301886792453,0.9947882306372873
469,30,DTr,test,0.888,0.926829268292683,0.7755102040816326,0.8444444444444446,0.9095059076262083
470,31,DTr,train,0.9357429718875502,0.9479166666666666,0.8921568627450981,0.9191919191919192,0.985827664399093
471,31,DTr,test,0.928,0.9074074074074074,0.9245283018867925,0.9158878504672898,0.9405136268343817
472,32,DTr,train,0.952,0.96875,0.9117647058823529,0.9393939393939394,0.9912890832008479
473,32,DTr,test,0.9354838709677419,0.9090909090909091,0.9433962264150944,0.9259259259259259,0.9425989901674195
474,33,DTr,train,0.9437751004016064,0.9514563106796117,0.9158878504672897,0.9333333333333335,0.9895024351717783
475,33,DTr,test,0.952,0.9375,0.9375,0.9375,0.9407467532467533
476,34,DTr,train,0.9437751004016064,0.9603960396039604,0.9065420560747663,0.9326923076923077,0.9908845596946163
477,34,DTr,test,0.92,0.9318181818181818,0.8541666666666666,0.8913043478260869,0.9439935064935066
478,35,DTr,train,0.952,0.9468085106382979,0.9270833333333334,0.9368421052631578,0.9915787337662337
479,35,DTr,test,0.9354838709677419,0.9473684210526315,0.9152542372881356,0.9310344827586206,0.9357235984354628
480,36,DTr,train,0.9357429718875502,0.9489795918367347,0.8942307692307693,0.9207920792079209,0.9880305039787798
481,36,DTr,test,0.96,0.9259259259259259,0.9803921568627451,0.9523809523809523,0.9688659247482777
482,37,DTr,train,0.9678714859437751,0.9603960396039604,0.9603960396039604,0.9603960396039604,0.9958522879314958
483,37,DTr,test,0.88,0.9148936170212766,0.7962962962962963,0.8514851485148516,0.901017214397496
484,38,DTr,train,0.94,0.9591836734693877,0.8952380952380953,0.9261083743842364,0.988735632183908
485,38,DTr,test,0.9193548387096774,0.9545454545454546,0.84,0.8936170212765958,0.9522972972972973
486,39,DTr,train,0.9437751004016064,0.9368421052631579,0.9175257731958762,0.9270833333333333,0.9887072707542051
487,39,DTr,test,0.888,0.9782608695652174,0.7758620689655172,0.8653846153846154,0.896165723108595
488,40,DTr,train,0.9477911646586346,0.9523809523809523,0.9259259259259259,0.9389671361502347,0.9887378513265039
489,40,DTr,test,0.936,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9439443535188217
490,41,DTr,train,0.956,0.97,0.9238095238095239,0.9463414634146342,0.995303776683087
491,41,DTr,test,0.9193548387096774,0.9,0.9,0.9,0.9158108108108107
492,42,DTr,train,0.9357429718875502,0.9405940594059405,0.9047619047619048,0.9223300970873787,0.986441798941799
493,42,DTr,test,0.96,0.9591836734693877,0.94,0.9494949494949495,0.9528
494,43,DTr,train,0.9518072289156626,0.94,0.94,0.94,0.9928523489932884
495,43,DTr,test,0.872,0.8823529411764706,0.8181818181818182,0.8490566037735848,0.8814285714285713
496,44,DTr,train,0.956,0.97,0.9238095238095239,0.9463414634146342,0.9928735632183908
497,44,DTr,test,0.9112903225806451,0.8545454545454545,0.94,0.8952380952380952,0.9114864864864864
498,45,DTr,train,0.9397590361445783,0.9693877551020408,0.8878504672897196,0.926829268292683,0.9881203106489403
499,45,DTr,test,0.944,0.9183673469387755,0.9375,0.9278350515463918,0.9655032467532467
500,46,DTr,train,0.9397590361445783,0.9320388349514563,0.9230769230769231,0.927536231884058,0.9869694960212201
501,46,DTr,test,0.944,0.9230769230769231,0.9411764705882353,0.9320388349514563,0.9536301006889243
502,47,DTr,train,0.964,0.96875,0.9393939393939394,0.9538461538461539,0.9957522242290455
503,47,DTr,test,0.8790322580645161,0.9183673469387755,0.8035714285714286,0.8571428571428571,0.8969275210084033
504,48,DTr,train,0.9477911646586346,0.9509803921568627,0.9238095238095239,0.9371980676328502,0.9908068783068783
505,48,DTr,test,0.92,0.9347826086956522,0.86,0.8958333333333334,0.9413333333333334
506,49,DTr,train,0.963855421686747,0.9791666666666666,0.9306930693069307,0.9543147208121827,0.9943805191329943
507,49,DTr,test,0.912,0.8909090909090909,0.9074074074074074,0.8990825688073394,0.9167970787689097
508,50,DTr,train,0.928,0.9387755102040817,0.8846153846153846,0.9108910891089108,0.9849512644889357
509,50,DTr,test,0.9435483870967742,1.0,0.8627450980392157,0.9263157894736842,0.973542841794252
510,51,DTr,train,0.9317269076305221,0.94,0.8952380952380953,0.9170731707317075,0.9865410052910053
511,51,DTr,test,0.96,0.9787234042553191,0.92,0.9484536082474226,0.9656
512,52,DTr,train,0.9678714859437751,0.9693877551020408,0.95,0.9595959595959594,0.996275167785235
513,52,DTr,test,0.864,0.8958333333333334,0.7818181818181819,0.8349514563106797,0.8466233766233766
514,53,DTr,train,0.944,0.9690721649484536,0.8952380952380953,0.9306930693069307,0.9907060755336617
515,53,DTr,test,0.9274193548387096,0.9361702127659575,0.88,0.9072164948453608,0.942027027027027
516,54,DTr,train,0.927710843373494,0.9223300970873787,0.9047619047619048,0.9134615384615385,0.9841269841269841
517,54,DTr,test,0.976,1.0,0.94,0.9690721649484536,0.9655999999999999
518,55,DTr,train,0.9718875502008032,0.98,0.9514563106796117,0.9655172413793104,0.9969743316930443
519,55,DTr,test,0.888,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8900158061116965
520,56,DTr,train,0.94,0.9484536082474226,0.9019607843137255,0.9246231155778893,0.9880763116057234
521,56,DTr,test,0.9354838709677419,0.9787234042553191,0.8679245283018868,0.9199999999999999,0.964257241562583
522,57,DTr,train,0.927710843373494,0.9263157894736842,0.8888888888888888,0.9072164948453608,0.9831649831649831
523,57,DTr,test,0.944,0.9622641509433962,0.9107142857142857,0.9357798165137615,0.9733436853002072
524,58,DTr,train,0.9598393574297188,0.9801980198019802,0.9252336448598131,0.9519230769230769,0.9937475319204949
525,58,DTr,test,0.88,0.9024390243902439,0.7708333333333334,0.8314606741573034,0.9158549783549783
526,59,DTr,train,0.952,0.9693877551020408,0.9134615384615384,0.9405940594059407,0.9935129083245522
527,59,DTr,test,0.9112903225806451,0.9347826086956522,0.8431372549019608,0.8865979381443299,0.9282836422240128
528,60,DTr,train,0.963855421686747,0.97,0.941747572815534,0.9556650246305418,0.9964090969543823
529,60,DTr,test,0.904,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.9043730242360379
530,61,DTr,train,0.9397590361445783,0.945054945054945,0.8958333333333334,0.9197860962566845,0.9868600217864923
531,61,DTr,test,0.896,0.96,0.8135593220338984,0.8807339449541285,0.9460708782742681
532,62,DTr,train,0.944,0.944954128440367,0.9279279279279279,0.9363636363636363,0.9897595437163782
533,62,DTr,test,0.9354838709677419,0.8913043478260869,0.9318181818181818,0.9111111111111111,0.9265625
534,63,DTr,train,0.9437751004016064,0.9375,0.9183673469387755,0.9278350515463918,0.9888836329233681
535,63,DTr,test,0.896,0.8928571428571429,0.8771929824561403,0.8849557522123894,0.9144736842105263
536,64,DTr,train,0.9518072289156626,0.978494623655914,0.900990099009901,0.9381443298969072,0.9909017928819909
537,64,DTr,test,0.92,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.9453573291601461
538,65,DTr,train,0.952,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9927085358740035
539,65,DTr,test,0.9193548387096774,0.9047619047619048,0.8636363636363636,0.8837209302325582,0.8951704545454546
540,66,DTr,train,0.9558232931726908,0.9523809523809523,0.9433962264150944,0.9478672985781991,0.9932049082992478
541,66,DTr,test,0.912,0.9318181818181818,0.8367346938775511,0.8817204301075268,0.8966165413533835
542,67,DTr,train,0.9437751004016064,0.9565217391304348,0.8979591836734694,0.9263157894736843,0.9894242465198
543,67,DTr,test,0.928,0.8870967741935484,0.9649122807017544,0.9243697478991597,0.9253095975232197
544,68,DTr,train,0.944,0.9423076923076923,0.9245283018867925,0.9333333333333333,0.9903039832285115
545,68,DTr,test,0.9274193548387096,0.9545454545454546,0.8571428571428571,0.9032258064516128,0.9346938775510204
546,69,DTr,train,0.9558232931726908,0.9696969696969697,0.9230769230769231,0.9458128078817735,0.993236074270557
547,69,DTr,test,0.92,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9079226285108637
548,70,DTr,train,0.9437751004016064,0.9489795918367347,0.9117647058823529,0.9300000000000002,0.9895291449913298
549,70,DTr,test,0.928,0.94,0.8867924528301887,0.912621359223301,0.9498165618448635
550,71,DTr,train,0.944,0.9326923076923077,0.9326923076923077,0.9326923076923077,0.9897918861959958
551,71,DTr,test,0.9516129032258065,0.9591836734693877,0.9215686274509803,0.9400000000000001,0.952054794520548
552,72,DTr,train,0.9437751004016064,0.9519230769230769,0.9166666666666666,0.9339622641509433,0.9909377462568951
553,72,DTr,test,0.952,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.9481723949809058
554,73,DTr,train,0.9558232931726908,0.9583333333333334,0.9292929292929293,0.9435897435897437,0.9922222222222222
555,73,DTr,test,0.88,0.9361702127659575,0.7857142857142857,0.854368932038835,0.9293478260869565
556,74,DTr,train,0.944,0.9587628865979382,0.9029126213592233,0.9299999999999999,0.9913149725909782
557,74,DTr,test,0.9274193548387096,0.9387755102040817,0.8846153846153846,0.9108910891089108,0.93616452991453
558,75,DTr,train,0.9558232931726908,0.978021978021978,0.9081632653061225,0.9417989417989417,0.9928706581970537
559,75,DTr,test,0.888,0.9056603773584906,0.8421052631578947,0.8727272727272727,0.9241486068111454
560,76,DTr,train,0.9477911646586346,0.941747572815534,0.9326923076923077,0.9371980676328503,0.9912466843501326
561,76,DTr,test,0.912,0.9,0.8823529411764706,0.8910891089108911,0.9023582405935346
562,77,DTr,train,0.944,0.9519230769230769,0.9166666666666666,0.9339622641509433,0.9883281168492437
563,77,DTr,test,0.9193548387096774,0.9512195121951219,0.8297872340425532,0.8863636363636364,0.9303675048355899
564,78,DTr,train,0.9518072289156626,0.9439252336448598,0.9439252336448598,0.9439252336448598,0.9929577464788732
565,78,DTr,test,0.904,0.95,0.7916666666666666,0.8636363636363635,0.9128787878787878
566,79,DTr,train,0.9558232931726908,0.9789473684210527,0.9117647058823529,0.9441624365482234,0.9936307856475924
567,79,DTr,test,0.92,0.8771929824561403,0.9433962264150944,0.9090909090909091,0.9133909853249477
568,80,DTr,train,0.936,0.9292929292929293,0.9108910891089109,0.9199999999999999,0.9856801116353247
569,80,DTr,test,0.9596774193548387,0.9803921568627451,0.9259259259259259,0.9523809523809523,0.949867724867725
570,81,DTr,train,0.9317269076305221,0.92,0.9108910891089109,0.9154228855721394,0.9855164570511105
571,81,DTr,test,0.968,0.9807692307692307,0.9444444444444444,0.9622641509433962,0.9572248304642671
572,82,DTr,train,0.9558232931726908,0.9897959183673469,0.9065420560747663,0.9463414634146342,0.9937475319204949
573,82,DTr,test,0.88,0.8837209302325582,0.7916666666666666,0.8351648351648352,0.9205898268398269
574,83,DTr,train,0.956,0.9595959595959596,0.9313725490196079,0.945273631840796,0.9925808161102279
575,83,DTr,test,0.9274193548387096,0.9230769230769231,0.9056603773584906,0.9142857142857143,0.9225352112676056
576,84,DTr,train,0.9558232931726908,0.9603960396039604,0.9326923076923077,0.9463414634146341,0.9934018567639258
577,84,DTr,test,0.896,0.9318181818181818,0.803921568627451,0.8631578947368421,0.9179915209326974
578,85,DTr,train,0.9317269076305221,0.9423076923076923,0.8990825688073395,0.92018779342723,0.9874508519003932
579,85,DTr,test,0.968,0.9375,0.9782608695652174,0.9574468085106383,0.9634012107870116
580,86,DTr,train,0.952,0.956989247311828,0.9175257731958762,0.9368421052631579,0.9917121487770366
581,86,DTr,test,0.9193548387096774,0.9444444444444444,0.8793103448275862,0.9107142857142858,0.9447492163009404
582,87,DTr,train,0.9317269076305221,0.9393939393939394,0.8942307692307693,0.9162561576354681,0.9856763925729443
583,87,DTr,test,0.96,0.96,0.9411764705882353,0.9504950495049505,0.9544250132485427
584,88,DTr,train,0.9518072289156626,0.9603960396039604,0.9238095238095239,0.941747572815534,0.9928240740740741
585,88,DTr,test,0.904,0.9130434782608695,0.84,0.8749999999999999,0.9098666666666667
586,89,DTr,train,0.964,0.96,0.9504950495049505,0.9552238805970149,0.9954149777393846
587,89,DTr,test,0.9032258064516129,0.92,0.8518518518518519,0.8846153846153846,0.8944444444444445
588,90,DTr,train,0.9598393574297188,0.9514563106796117,0.9514563106796117,0.9514563106796117,0.9953783747838808
589,90,DTr,test,0.92,0.9375,0.8653846153846154,0.9,0.9164910432033719
590,91,DTr,train,0.9437751004016064,0.9393939393939394,0.9207920792079208,0.9300000000000002,0.987088573722237
591,91,DTr,test,0.912,0.8909090909090909,0.9074074074074074,0.8990825688073394,0.9135367762128326
592,92,DTr,train,0.948,0.9696969696969697,0.9056603773584906,0.9365853658536586,0.9910573899371069
593,92,DTr,test,0.9032258064516129,0.9111111111111111,0.8367346938775511,0.8723404255319148,0.9202721088435374
594,93,DTr,train,0.9397590361445783,0.93,0.9207920792079208,0.9253731343283582,0.9862188921594862
595,93,DTr,test,0.96,0.9803921568627451,0.9259259259259259,0.9523809523809523,0.9640062597809076
596,94,DTr,train,0.9558232931726908,0.9578947368421052,0.9285714285714286,0.9430051813471502,0.9934112717934857
597,94,DTr,test,0.928,0.9137931034482759,0.9298245614035088,0.9217391304347825,0.9305985552115582
598,95,DTr,train,0.952,0.9541284403669725,0.9369369369369369,0.9454545454545454,0.9933242595113099
599,95,DTr,test,0.9112903225806451,0.851063829787234,0.9090909090909091,0.8791208791208791,0.9109375
600,96,DTr,train,0.9437751004016064,0.9705882352941176,0.9,0.9339622641509434,0.9893067364290385
601,96,DTr,test,0.936,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9624999999999999
602,97,DTr,train,0.9437751004016064,0.9545454545454546,0.8936170212765957,0.9230769230769231,0.9902539464653397
603,97,DTr,test,0.92,0.9473684210526315,0.8852459016393442,0.9152542372881356,0.9405737704918034
604,98,DTr,train,0.952,0.9519230769230769,0.9339622641509434,0.942857142857143,0.9928262578616353
605,98,DTr,test,0.9193548387096774,0.9534883720930233,0.8367346938775511,0.8913043478260869,0.919455782312925
606,99,DTr,train,0.9397590361445783,0.93,0.9207920792079208,0.9253731343283582,0.9868209793952367
607,99,DTr,test,0.952,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9501825769431401
608,100,DTr,train,0.9518072289156626,0.95,0.9313725490196079,0.9405940594059405,0.9919967987194878
609,100,DTr,test,0.912,0.9375,0.8490566037735849,0.8910891089108911,0.9347484276729561
610,101,DTr,train,0.952,0.9702970297029703,0.9158878504672897,0.9423076923076923,0.9935625122541011
611,101,DTr,test,0.9112903225806451,0.8936170212765957,0.875,0.8842105263157894,0.8969298245614035
612,0,ExTrs,train,0.9518072289156626,0.9619047619047619,0.926605504587156,0.9439252336448597,0.9919069462647445
613,0,ExTrs,test,0.936,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9291414419372594
614,1,ExTrs,train,0.963855421686747,0.9591836734693877,0.9494949494949495,0.9543147208121828,0.9953198653198653
615,1,ExTrs,test,0.888,0.85,0.9107142857142857,0.8793103448275861,0.8962215320910973
616,2,ExTrs,train,0.932,0.9292929292929293,0.9019607843137255,0.9154228855721392,0.9849629040805512
617,2,ExTrs,test,0.9274193548387096,0.94,0.8867924528301887,0.912621359223301,0.9670475684294445
618,3,ExTrs,train,0.9477911646586346,0.9587628865979382,0.9117647058823529,0.9346733668341709,0.9910964385754302
619,3,ExTrs,test,0.912,0.85,0.9622641509433962,0.9026548672566371,0.9347484276729561
620,4,ExTrs,train,0.9477911646586346,0.95,0.9223300970873787,0.9359605911330049,0.9897925256018087
621,4,ExTrs,test,0.912,0.9361702127659575,0.8461538461538461,0.8888888888888888,0.9508693361433088
622,5,ExTrs,train,0.948,0.9339622641509434,0.9428571428571428,0.9383886255924171,0.9907717569786535
623,5,ExTrs,test,0.9193548387096774,0.9166666666666666,0.88,0.8979591836734694,0.9244594594594593
624,6,ExTrs,train,0.9558232931726908,0.9603960396039604,0.9326923076923077,0.9463414634146341,0.9915782493368701
625,6,ExTrs,test,0.864,0.7931034482758621,0.9019607843137255,0.8440366972477066,0.9060678325384208
626,7,ExTrs,train,0.9437751004016064,0.9292929292929293,0.9292929292929293,0.9292929292929293,0.9901346801346802
627,7,ExTrs,test,0.936,0.9615384615384616,0.8928571428571429,0.9259259259259259,0.9442287784679089
628,8,ExTrs,train,0.948,0.9607843137254902,0.9158878504672897,0.9377990430622011,0.9926148617737403
629,8,ExTrs,test,0.9193548387096774,0.9130434782608695,0.875,0.8936170212765957,0.9253015350877193
630,9,ExTrs,train,0.9598393574297188,0.979381443298969,0.9223300970873787,0.95,0.9937159196701689
631,9,ExTrs,test,0.888,0.88,0.8461538461538461,0.8627450980392156,0.922286617492097
632,10,ExTrs,train,0.9477911646586346,0.9479166666666666,0.9191919191919192,0.9333333333333333,0.9913131313131314
633,10,ExTrs,test,0.84,0.8913043478260869,0.7321428571428571,0.8039215686274508,0.9155020703933747
634,11,ExTrs,train,0.94,0.9428571428571428,0.9166666666666666,0.9295774647887323,0.9892410015649452
635,11,ExTrs,test,0.9112903225806451,0.8461538461538461,0.9361702127659575,0.8888888888888888,0.9321635810997514
636,12,ExTrs,train,0.9518072289156626,0.9285714285714286,0.9479166666666666,0.9381443298969072,0.9911151960784312
637,12,ExTrs,test,0.928,0.9464285714285714,0.8983050847457628,0.9217391304347826,0.9305341551104264
638,13,ExTrs,train,0.9397590361445783,0.9603960396039604,0.8981481481481481,0.9282296650717703,0.9891646966115051
639,13,ExTrs,test,0.904,0.8888888888888888,0.851063829787234,0.8695652173913044,0.9084833606110201
640,14,ExTrs,train,0.956,0.9611650485436893,0.9339622641509434,0.9473684210526316,0.9909918763102725
641,14,ExTrs,test,0.9032258064516129,0.8936170212765957,0.8571428571428571,0.875,0.9213605442176872
642,15,ExTrs,train,0.9518072289156626,0.9680851063829787,0.91,0.9381443298969071,0.9925167785234901
643,15,ExTrs,test,0.928,0.896551724137931,0.9454545454545454,0.920353982300885,0.9364935064935064
644,16,ExTrs,train,0.9397590361445783,0.9238095238095239,0.9326923076923077,0.9282296650717704,0.9880636604774535
645,16,ExTrs,test,0.952,0.9787234042553191,0.9019607843137255,0.9387755102040817,0.9377318494965554
646,17,ExTrs,train,0.948,0.9603960396039604,0.9150943396226415,0.9371980676328503,0.9911884171907757
647,17,ExTrs,test,0.9193548387096774,0.9333333333333333,0.8571428571428571,0.8936170212765957,0.9493877551020408
648,18,ExTrs,train,0.9518072289156626,0.963302752293578,0.9292035398230089,0.9459459459459459,0.9927771993753254
649,18,ExTrs,test,0.928,0.8666666666666667,0.9285714285714286,0.896551724137931,0.9212564543889845
650,19,ExTrs,train,0.9397590361445783,0.9393939393939394,0.9117647058823529,0.9253731343283583,0.9882953181272509
651,19,ExTrs,test,0.904,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.9445754716981132
652,20,ExTrs,train,0.952,0.946236559139785,0.9263157894736842,0.9361702127659575,0.9918166383701188
653,20,ExTrs,test,0.9274193548387096,0.9322033898305084,0.9166666666666666,0.9243697478991596,0.9391927083333333
654,21,ExTrs,train,0.9518072289156626,0.9591836734693877,0.9215686274509803,0.9400000000000001,0.9917633720154728
655,21,ExTrs,test,0.888,0.8823529411764706,0.8490566037735849,0.8653846153846154,0.9276729559748427
656,22,ExTrs,train,0.9518072289156626,0.9514563106796117,0.9333333333333333,0.9423076923076923,0.9916005291005291
657,22,ExTrs,test,0.92,0.9,0.9,0.9,0.9261333333333333
658,23,ExTrs,train,0.94,0.9583333333333334,0.8932038834951457,0.9246231155778895,0.9903903308896375
659,23,ExTrs,test,0.8629032258064516,0.8431372549019608,0.8269230769230769,0.8349514563106797,0.9266826923076923
660,24,ExTrs,train,0.9437751004016064,0.9393939393939394,0.9207920792079208,0.9300000000000002,0.9887944875568637
661,24,ExTrs,test,0.912,0.8524590163934426,0.9629629629629629,0.9043478260869565,0.9317944705268648
662,25,ExTrs,train,0.9477911646586346,0.9479166666666666,0.9191919191919192,0.9333333333333333,0.9902020202020202
663,25,ExTrs,test,0.912,0.9411764705882353,0.8571428571428571,0.897196261682243,0.9403467908902692
664,26,ExTrs,train,0.956,0.9626168224299065,0.9363636363636364,0.9493087557603687,0.9935714285714285
665,26,ExTrs,test,0.9274193548387096,0.9090909090909091,0.8888888888888888,0.8988764044943819,0.9150492264416314
666,27,ExTrs,train,0.963855421686747,0.97,0.941747572815534,0.9556650246305418,0.9961098550339141
667,27,ExTrs,test,0.872,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.8912012644889358
668,28,ExTrs,train,0.9397590361445783,0.9479166666666666,0.900990099009901,0.9238578680203046,0.9880586031576131
669,28,ExTrs,test,0.928,0.8571428571428571,1.0,0.923076923076923,0.9310119979134064
670,29,ExTrs,train,0.948,0.9428571428571428,0.9339622641509434,0.9383886255924171,0.9904350104821803
671,29,ExTrs,test,0.9274193548387096,0.9,0.9183673469387755,0.9090909090909091,0.9296598639455782
672,30,ExTrs,train,0.9598393574297188,0.9528301886792453,0.9528301886792453,0.9528301886792453,0.9947882306372873
673,30,ExTrs,test,0.88,0.9047619047619048,0.7755102040816326,0.8351648351648353,0.907626208378088
674,31,ExTrs,train,0.9357429718875502,0.9479166666666666,0.8921568627450981,0.9191919191919192,0.985827664399093
675,31,ExTrs,test,0.936,0.9090909090909091,0.9433962264150944,0.9259259259259259,0.946933962264151
676,32,ExTrs,train,0.952,0.96875,0.9117647058823529,0.9393939393939394,0.9912890832008479
677,32,ExTrs,test,0.9193548387096774,0.8771929824561403,0.9433962264150944,0.9090909090909091,0.9372840818495882
678,33,ExTrs,train,0.9437751004016064,0.9514563106796117,0.9158878504672897,0.9333333333333335,0.9895024351717783
679,33,ExTrs,test,0.952,0.9375,0.9375,0.9375,0.941693722943723
680,34,ExTrs,train,0.9437751004016064,0.9603960396039604,0.9065420560747663,0.9326923076923077,0.9908845596946163
681,34,ExTrs,test,0.896,0.8723404255319149,0.8541666666666666,0.8631578947368421,0.9418290043290044
682,35,ExTrs,train,0.952,0.9468085106382979,0.9270833333333334,0.9368421052631578,0.9915787337662337
683,35,ExTrs,test,0.8951612903225806,0.8709677419354839,0.9152542372881356,0.8925619834710744,0.9252933507170795
684,36,ExTrs,train,0.9357429718875502,0.9489795918367347,0.8942307692307693,0.9207920792079209,0.9880305039787798
685,36,ExTrs,test,0.944,0.8928571428571429,0.9803921568627451,0.9345794392523364,0.9654213036565977
686,37,ExTrs,train,0.9678714859437751,0.9603960396039604,0.9603960396039604,0.9603960396039604,0.9958522879314958
687,37,ExTrs,test,0.888,0.9166666666666666,0.8148148148148148,0.8627450980392156,0.9016692749087114
688,38,ExTrs,train,0.94,0.9591836734693877,0.8952380952380953,0.9261083743842364,0.988735632183908
689,38,ExTrs,test,0.9032258064516129,0.9130434782608695,0.84,0.8749999999999999,0.9466216216216216
690,39,ExTrs,train,0.9437751004016064,0.9368421052631579,0.9175257731958762,0.9270833333333333,0.9887072707542051
691,39,ExTrs,test,0.92,0.98,0.8448275862068966,0.9074074074074074,0.9239577972207925
692,40,ExTrs,train,0.9477911646586346,0.9523809523809523,0.9259259259259259,0.9389671361502347,0.9887378513265039
693,40,ExTrs,test,0.912,0.86,0.9148936170212766,0.8865979381443299,0.9435351882160394
