fold_id,model_name,set,accuracy,precision,recall,f1
124,GaussianNB,train,0.927710843373494,0.9074074074074074,0.9245283018867924,0.9158878504672898
124,GaussianNB,test,0.904,0.8490566037735849,0.9183673469387756,0.8823529411764707
125,GaussianNB,train,0.912,0.8829787234042553,0.8829787234042553,0.8829787234042553
125,GaussianNB,test,0.8951612903225806,0.9285714285714286,0.8524590163934426,0.888888888888889
126,GaussianNB,train,0.9156626506024096,0.912621359223301,0.8867924528301887,0.8995215311004785
126,GaussianNB,test,0.928,0.8448275862068966,1.0,0.9158878504672896
127,GaussianNB,train,0.927710843373494,0.8867924528301887,0.94,0.912621359223301
127,GaussianNB,test,0.896,0.903846153846154,0.8545454545454545,0.8785046728971962
128,GaussianNB,train,0.92,0.875,0.9423076923076924,0.9074074074074072
128,GaussianNB,test,0.9193548387096774,0.9183673469387756,0.8823529411764706,0.9
129,GaussianNB,train,0.931726907630522,0.8877551020408163,0.935483870967742,0.9109947643979056
129,GaussianNB,test,0.864,0.8813559322033898,0.8387096774193549,0.859504132231405
130,GaussianNB,train,0.8995983935742972,0.8782608695652174,0.9017857142857144,0.8898678414096917
130,GaussianNB,test,0.96,0.9130434782608696,0.9767441860465116,0.9438202247191012
131,GaussianNB,train,0.92,0.897196261682243,0.9142857142857144,0.9056603773584906
131,GaussianNB,test,0.9193548387096774,0.8703703703703703,0.94,0.903846153846154
132,GaussianNB,train,0.9116465863453816,0.8899082568807339,0.9065420560747663,0.8981481481481481
132,GaussianNB,test,0.936,0.8846153846153846,0.9583333333333334,0.92
133,GaussianNB,train,0.931726907630522,0.900990099009901,0.9285714285714286,0.914572864321608
133,GaussianNB,test,0.896,0.8666666666666667,0.912280701754386,0.8888888888888888
134,GaussianNB,train,0.912,0.8738738738738738,0.923809523809524,0.8981481481481483
134,GaussianNB,test,0.9193548387096774,0.9166666666666666,0.88,0.8979591836734694
135,GaussianNB,train,0.9156626506024096,0.8785046728971962,0.9215686274509804,0.8995215311004785
135,GaussianNB,test,0.928,0.9074074074074074,0.9245283018867924,0.9158878504672898
136,GaussianNB,train,0.9156626506024096,0.8899082568807339,0.9150943396226416,0.9023255813953488
136,GaussianNB,test,0.928,0.8846153846153846,0.9387755102040816,0.9108910891089108
137,GaussianNB,train,0.928,0.8962264150943396,0.931372549019608,0.9134615384615384
137,GaussianNB,test,0.9032258064516128,0.8727272727272727,0.9056603773584906,0.8888888888888888
138,GaussianNB,train,0.9116465863453816,0.8611111111111112,0.93,0.8942307692307692
138,GaussianNB,test,0.944,0.9615384615384616,0.9090909090909092,0.9345794392523366
139,GaussianNB,train,0.9076305220883534,0.8867924528301887,0.8952380952380953,0.8909952606635072
139,GaussianNB,test,0.944,0.8909090909090909,0.98,0.9333333333333332
140,GaussianNB,train,0.94,0.9245283018867924,0.9333333333333332,0.9289099526066352
140,GaussianNB,test,0.8629032258064516,0.8113207547169812,0.86,0.8349514563106797
141,GaussianNB,train,0.9156626506024096,0.8869565217391304,0.9272727272727272,0.9066666666666666
141,GaussianNB,test,0.928,0.8913043478260869,0.9111111111111112,0.9010989010989012
142,GaussianNB,train,0.923694779116466,0.8736842105263158,0.9222222222222224,0.8972972972972973
142,GaussianNB,test,0.92,0.9508196721311476,0.8923076923076924,0.9206349206349206
143,GaussianNB,train,0.932,0.926605504587156,0.9181818181818182,0.9223744292237444
143,GaussianNB,test,0.8951612903225806,0.8076923076923077,0.9333333333333332,0.8659793814432989
144,GaussianNB,train,0.9116465863453816,0.8839285714285714,0.9166666666666666,0.8999999999999999
144,GaussianNB,test,0.936,0.8979591836734694,0.9361702127659576,0.9166666666666666
145,GaussianNB,train,0.927710843373494,0.8857142857142857,0.9393939393939394,0.9117647058823528
145,GaussianNB,test,0.904,0.8928571428571429,0.8928571428571429,0.8928571428571429
146,GaussianNB,train,0.92,0.8952380952380953,0.912621359223301,0.903846153846154
146,GaussianNB,test,0.9193548387096774,0.875,0.9423076923076924,0.9074074074074072
147,GaussianNB,train,0.9196787148594378,0.9056603773584906,0.9056603773584906,0.9056603773584906
147,GaussianNB,test,0.92,0.8545454545454545,0.9591836734693876,0.9038461538461536
148,GaussianNB,train,0.923694779116466,0.8712871287128713,0.9361702127659576,0.9025641025641028
148,GaussianNB,test,0.896,0.913793103448276,0.8688524590163934,0.8907563025210085
149,GaussianNB,train,0.912,0.8859649122807017,0.9181818181818182,0.9017857142857142
149,GaussianNB,test,0.935483870967742,0.8936170212765957,0.9333333333333332,0.9130434782608696
150,GaussianNB,train,0.923694779116466,0.9043478260869564,0.9285714285714286,0.9162995594713658
150,GaussianNB,test,0.912,0.8478260869565217,0.9069767441860463,0.8764044943820224
151,GaussianNB,train,0.9076305220883534,0.8504672897196262,0.9285714285714286,0.8878048780487805
151,GaussianNB,test,0.944,0.9629629629629628,0.912280701754386,0.9369369369369368
152,GaussianNB,train,0.928,0.91,0.91,0.91
152,GaussianNB,test,0.9032258064516128,0.8524590163934426,0.9454545454545454,0.8965517241379309
153,GaussianNB,train,0.9196787148594378,0.9,0.9,0.9
153,GaussianNB,test,0.92,0.8688524590163934,0.9636363636363636,0.9137931034482758
154,GaussianNB,train,0.923694779116466,0.8771929824561403,0.9523809523809524,0.9132420091324202
154,GaussianNB,test,0.912,0.9148936170212766,0.86,0.8865979381443299
155,GaussianNB,train,0.916,0.8888888888888888,0.9142857142857144,0.9014084507042254
155,GaussianNB,test,0.9274193548387096,0.8867924528301887,0.94,0.912621359223301
156,GaussianNB,train,0.9116465863453816,0.8727272727272727,0.9230769230769232,0.897196261682243
156,GaussianNB,test,0.936,0.9215686274509804,0.9215686274509804,0.9215686274509804
157,GaussianNB,train,0.927710843373494,0.9043478260869564,0.9369369369369368,0.9203539823008848
157,GaussianNB,test,0.904,0.8478260869565217,0.8863636363636364,0.8666666666666666
158,GaussianNB,train,0.92,0.8865979381443299,0.9052631578947368,0.8958333333333333
158,GaussianNB,test,0.9193548387096774,0.890625,0.95,0.9193548387096774
159,GaussianNB,train,0.9116465863453816,0.875,0.91,0.892156862745098
159,GaussianNB,test,0.936,0.912280701754386,0.9454545454545454,0.9285714285714284
160,GaussianNB,train,0.927710843373494,0.8983050847457628,0.9464285714285714,0.9217391304347826
160,GaussianNB,test,0.904,0.8604651162790697,0.8604651162790697,0.8604651162790697
161,GaussianNB,train,0.92,0.89,0.9081632653061223,0.8989898989898989
